date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,day
2015-05-18,2,38,23,31,0.0,12,13.6,113,12,10,1011,0,-2,18,5.616666666666667,19.5,20.7,5,18
2015-05-19,2,39,27,32,0.0,14,13.6,113,18,10,1009,0,3,18,5.6,19.516666666666666,13.8,5,19
2015-05-20,2,33,24,28,0.0,12,13.6,113,33,10,1010,0,9,14,5.6,19.53333333333333,6.9,5,20
2015-05-21,2,28,18,23,0.0,16,13.6,113,53,10,1012,2,12,20,5.583333333333333,19.53333333333333,0.0,5,21
2015-05-22,2,26,16,20,0.0,20,13.6,113,64,10,1012,14,13,25,5.583333333333333,19.55,0.0,5,22
2015-05-23,2,28,17,22,0.0,16,13.6,113,57,10,1012,10,12,19,5.566666666666666,19.566666666666663,6.9,5,23
2015-05-24,2,33,21,27,0.0,10,13.6,113,37,10,1013,2,9,13,5.55,19.566666666666663,13.8,5,24
2015-05-25,2,35,23,30,0.0,11,13.6,113,21,10,1012,2,5,15,5.55,19.58333333333333,20.7,5,25
2015-05-26,2,35,22,28,0.0,11,13.3,113,27,10,1012,21,6,14,5.55,19.6,27.6,5,26
2015-05-27,2,39,21,31,1.8,11,13.3,113,19,10,1009,19,4,16,5.533333333333333,19.6,34.5,5,27
2015-05-28,2,36,20,28,6.3,19,13.6,113,34,10,1008,17,9,23,5.533333333333333,19.616666666666667,41.4,5,28
2015-05-29,2,26,18,21,0.3,22,13.6,113,59,10,1010,15,12,27,5.516666666666667,19.616666666666667,48.3,5,29
2015-05-30,2,25,17,21,0.2,14,13.6,113,59,10,1013,12,12,17,5.516666666666667,19.633333333333333,55.2,5,30
2015-05-31,2,28,19,23,0.0,9,13.6,113,55,10,1013,0,12,10,5.516666666666667,19.65,62.1,5,31
2015-06-01,2,31,18,24,0.5,13,13.6,113,57,10,1010,3,14,16,5.5,19.65,69.0,6,1
2015-06-02,2,29,18,23,0.0,16,13.6,113,57,10,1013,15,13,18,5.5,19.666666666666668,75.9,6,2
2015-06-03,2,33,20,25,0.0,11,13.6,113,45,10,1014,2,10,12,5.5,19.666666666666668,82.8,6,3
2015-06-04,2,29,18,23,0.0,13,13.6,113,53,10,1013,1,11,15,5.5,19.683333333333334,89.7,6,4
2015-06-05,2,27,17,21,0.0,17,13.6,113,63,10,1012,6,13,20,5.483333333333333,19.683333333333334,96.6,6,5
2015-06-06,2,29,17,23,0.0,12,13.6,113,59,10,1014,15,13,14,5.483333333333333,19.7,96.6,6,6
2015-06-07,2,31,19,25,0.0,10,13.6,113,47,10,1015,6,11,12,5.483333333333333,19.7,89.7,6,7
2015-06-08,2,38,22,31,0.7,6,13.6,113,28,10,1012,2,8,8,5.483333333333333,19.716666666666665,82.8,6,8
2015-06-09,2,33,22,29,0.6,18,13.6,113,35,10,1011,0,10,23,5.483333333333333,19.716666666666665,75.9,6,9
2015-06-10,2,28,19,22,0.0,20,13.6,113,60,10,1013,5,14,24,5.483333333333333,19.73333333333333,69.0,6,10
2015-06-11,2,28,18,22,0.0,17,13.6,113,59,10,1012,13,13,20,5.483333333333333,19.73333333333333,62.1,6,11
2015-06-12,2,29,18,23,0.0,14,13.6,113,59,10,1012,6,14,17,5.483333333333333,19.75,55.2,6,12
2015-06-13,2,30,18,23,0.0,14,13.6,113,60,10,1012,7,14,16,5.483333333333333,19.75,48.3,6,13
2015-06-14,2,30,18,23,0.0,16,13.6,113,61,10,1010,6,14,19,5.483333333333333,19.75,41.4,6,14
2015-06-15,2,23,18,21,0.01,12,13.6,113,71,10,1009,9,16,14,5.483333333333333,19.766666666666666,34.5,6,15
2015-06-16,2,31,21,25,0.0,15,13.6,113,54,10,1007,3,14,18,5.483333333333333,19.766666666666666,27.6,6,16
2015-06-17,2,33,20,27,0.0,17,13.6,113,46,10,1006,3,13,19,5.483333333333333,19.766666666666666,20.7,6,17
2015-06-18,2,33,22,28,0.0,14,13.6,113,38,10,1007,0,11,16,5.483333333333333,19.78333333333333,13.8,6,18
2015-06-19,2,34,21,27,0.0,20,13.6,113,39,10,1007,0,10,24,5.483333333333333,19.78333333333333,6.9,6,19
2015-06-20,2,26,20,22,0.3,19,13.3,116,65,10,1009,28,15,23,5.5,19.78333333333333,0.0,6,20
2015-06-21,2,29,19,23,0.0,18,13.6,113,63,10,1010,12,15,21,5.5,19.78333333333333,0.0,6,21
2015-06-22,2,30,19,23,0.0,16,13.6,113,61,10,1010,7,15,20,5.5,19.8,6.9,6,22
2015-06-23,2,30,18,23,0.0,18,13.6,113,59,10,1010,5,14,22,5.5,19.8,13.8,6,23
2015-06-24,2,28,19,23,0.0,24,13.6,113,60,10,1010,8,14,29,5.5,19.8,20.7,6,24
2015-06-25,2,28,18,22,0.0,23,13.6,113,63,10,1009,5,14,28,5.516666666666667,19.8,27.6,6,25
2015-06-26,2,30,19,24,0.0,19,13.6,113,61,10,1007,10,15,22,5.516666666666667,19.8,34.5,6,26
2015-06-27,2,33,21,27,0.0,10,13.6,113,42,10,1006,3,11,13,5.516666666666667,19.8,41.4,6,27
2015-06-28,2,29,22,25,0.1,21,13.6,113,46,10,1009,5,12,27,5.533333333333333,19.8,48.3,6,28
2015-06-29,2,30,19,24,0.0,13,13.6,113,55,10,1012,6,13,15,5.533333333333333,19.8,55.2,6,29
2015-06-30,2,30,21,24,0.0,14,13.6,113,55,10,1014,1,14,16,5.533333333333333,19.8,62.1,6,30
2015-07-01,2,33,21,28,0.0,8,13.6,113,49,10,1012,0,14,9,5.55,19.8,75.9,7,1
2015-07-02,2,35,22,27,0.0,13,13.6,113,55,10,1010,0,16,16,5.55,19.8,82.8,7,2
2015-07-03,2,32,20,25,0.0,17,13.6,113,57,10,1011,3,15,20,5.566666666666666,19.8,89.7,7,3
2015-07-04,2,33,19,26,0.0,11,13.6,113,50,10,1012,3,13,13,5.566666666666666,19.8,96.6,7,4
2015-07-05,2,33,20,28,0.0,12,13.6,113,45,10,1011,0,14,14,5.583333333333333,19.8,96.6,7,5
2015-07-06,2,34,24,28,0.0,14,13.6,113,45,10,1010,0,14,16,5.583333333333333,19.8,89.7,7,6
2015-07-07,2,32,21,25,0.0,17,13.6,113,52,10,1009,0,13,20,5.6,19.8,82.8,7,7
2015-07-08,2,32,19,25,0.0,15,13.6,113,57,10,1009,3,15,18,5.6,19.8,75.9,7,8
2015-07-09,2,35,23,28,0.0,10,13.6,113,46,10,1009,0,13,12,5.616666666666667,19.78333333333333,69.0,7,9
2015-07-10,2,34,22,27,0.0,13,13.6,113,48,10,1010,0,14,15,5.616666666666667,19.78333333333333,62.1,7,10
2015-07-11,2,33,22,26,0.0,17,13.6,113,54,10,1008,0,15,21,5.633333333333333,19.78333333333333,55.2,7,11
2015-07-12,2,32,21,26,0.0,16,13.6,113,53,10,1006,0,14,18,5.633333333333333,19.78333333333333,48.3,7,12
2015-07-13,2,33,21,27,0.0,10,13.6,113,58,10,1006,0,17,12,5.65,19.766666666666666,41.4,7,13
2015-07-14,2,35,23,28,0.0,12,13.6,113,53,10,1007,1,16,15,5.65,19.766666666666666,34.5,7,14
2015-07-15,2,34,23,28,0.0,13,13.6,113,53,10,1007,0,16,16,5.666666666666667,19.766666666666666,27.6,7,15
2015-07-16,2,34,23,28,0.0,14,13.6,113,52,10,1008,1,16,17,5.666666666666667,19.75,20.7,7,16
2015-07-17,2,35,24,28,0.0,15,13.6,113,48,10,1008,0,15,18,5.683333333333334,19.75,13.8,7,17
2015-07-18,2,34,23,28,0.0,17,13.6,113,50,10,1007,0,16,20,5.7,19.73333333333333,6.9,7,18
2015-07-19,2,35,23,28,0.0,15,13.6,113,52,10,1005,0,16,18,5.7,19.73333333333333,0.0,7,19
2015-07-20,2,36,22,28,0.0,13,13.6,113,50,10,1005,4,15,15,5.716666666666667,19.716666666666665,0.0,7,20
2015-07-21,2,35,24,29,0.0,12,13.6,113,50,10,1005,0,16,14,5.733333333333333,19.716666666666665,6.9,7,21
2015-07-22,2,36,24,30,0.0,11,13.6,113,47,10,1006,0,15,13,5.733333333333333,19.7,13.8,7,22
2015-07-23,2,38,24,30,0.0,13,13.6,113,40,10,1007,0,13,16,5.75,19.7,20.7,7,23
2015-07-24,2,38,26,32,0.0,13,13.6,113,28,10,1008,0,10,16,5.75,19.683333333333334,27.6,7,24
2015-07-25,2,38,27,32,0.0,13,13.6,113,34,10,1008,0,12,15,5.766666666666667,19.666666666666668,34.5,7,25
2015-07-26,2,36,25,29,0.0,15,13.6,113,46,10,1007,0,15,18,5.783333333333333,19.666666666666668,41.4,7,26
2015-07-27,2,35,23,28,0.0,14,13.6,113,54,10,1005,0,16,16,5.783333333333333,19.65,48.3,7,27
2015-07-28,2,35,23,28,0.0,14,13.6,113,55,10,1005,6,17,16,5.8,19.633333333333333,55.2,7,28
2015-07-29,2,36,25,30,0.0,11,13.6,113,43,10,1006,0,14,13,5.816666666666666,19.633333333333333,62.1,7,29
2015-07-30,2,36,25,31,0.0,10,13.6,113,37,10,1006,1,13,12,5.816666666666666,19.616666666666667,69.0,7,30
2015-07-31,2,37,27,32,0.0,11,13.6,113,36,10,1007,1,15,12,5.833333333333333,19.6,75.9,7,31
2015-08-01,2,38,27,33,0.0,10,13.6,113,40,10,1008,0,16,11,5.85,19.58333333333333,82.8,8,1
2015-08-02,2,43,29,37,2.2,5,13.6,113,26,10,1007,10,12,6,5.85,19.58333333333333,89.7,8,2
2015-08-03,2,41,29,35,0.9,11,13.6,176,35,10,1008,22,16,14,5.866666666666667,19.566666666666663,96.6,8,3
2015-08-04,2,40,28,33,0.0,11,13.6,113,49,10,1007,7,19,13,5.883333333333333,19.55,96.6,8,4
2015-08-05,2,38,26,31,0.0,13,13.6,113,52,10,1007,4,18,15,5.883333333333333,19.53333333333333,89.7,8,5
2015-08-06,2,36,25,29,0.0,14,13.6,113,53,10,1008,1,17,16,5.9,19.516666666666666,82.8,8,6
2015-08-07,2,37,25,31,0.0,13,13.6,113,41,10,1009,0,14,16,5.916666666666667,19.5,75.9,8,7
2015-08-08,2,38,28,32,0.0,15,13.6,113,30,10,1011,0,12,18,5.916666666666667,19.48333333333333,69.0,8,8
2015-08-09,2,35,25,29,0.0,18,13.6,113,51,10,1011,0,17,21,5.933333333333334,19.466666666666665,62.1,8,9
2015-08-10,2,33,23,28,0.0,22,13.6,113,58,10,1011,2,18,26,5.95,19.45,55.2,8,10
2015-08-11,2,34,23,27,0.0,20,13.6,113,59,10,1011,6,18,25,5.95,19.433333333333334,48.3,8,11
2015-08-12,2,33,23,27,0.0,19,13.6,113,60,10,1011,6,18,23,5.966666666666667,19.416666666666668,41.4,8,12
2015-08-13,2,34,23,28,0.0,14,13.6,113,58,10,1010,6,18,17,5.983333333333333,19.4,34.5,8,13
2015-08-14,2,36,22,29,0.0,12,13.6,113,53,10,1009,1,17,14,5.983333333333333,19.383333333333333,27.6,8,14
2015-08-15,2,37,25,30,0.0,13,13.6,113,50,10,1009,0,17,15,6.0,19.366666666666667,20.7,8,15
2015-08-16,2,40,27,34,0.0,7,13.6,113,34,10,1008,0,13,9,6.016666666666667,19.35,13.8,8,16
2015-08-17,2,40,30,35,0.0,9,13.6,113,25,10,1007,0,11,10,6.016666666666667,19.33333333333333,6.9,8,17
2015-08-18,2,39,28,33,0.0,10,13.6,113,44,10,1008,3,17,12,6.033333333333333,19.316666666666663,0.0,8,18
2015-08-19,2,37,25,30,0.0,14,13.6,113,56,10,1009,11,19,17,6.05,19.3,0.0,8,19
2015-08-20,2,37,24,30,0.0,13,13.6,113,54,10,1011,2,18,15,6.05,19.28333333333333,6.9,8,20
2015-08-21,2,35,25,29,0.0,14,13.6,113,55,10,1009,0,17,16,6.066666666666666,19.25,13.8,8,21
2015-08-22,2,35,22,28,0.0,14,13.6,113,55,10,1007,2,17,16,6.083333333333333,19.23333333333333,20.7,8,22
2015-08-23,2,35,23,28,0.0,14,13.6,113,56,10,1007,2,17,17,6.083333333333333,19.216666666666665,27.6,8,23
2015-08-24,2,33,22,27,0.0,18,13.6,113,60,10,1007,7,17,22,6.1,19.2,34.5,8,24
2015-08-25,2,32,22,26,0.0,16,13.6,113,58,10,1008,9,17,19,6.1,19.183333333333334,41.4,8,25
2015-08-26,2,34,22,28,0.0,10,13.6,113,57,10,1008,1,17,11,6.116666666666666,19.15,48.3,8,26
