date,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2008-09-22,37,13,24,0.0,8,13.1,113,33,10,1011,2,5,14,6.466666666666667,18.6,69.0,9,-1.0,-1.8369701987210294e-16,22,-0.968077118866204,-0.2506525322587213,-0.6819983600624984,0.7313537016191706
2008-09-23,37,15,24,0.0,14,13.1,113,46,10,1011,4,10,20,6.483333333333333,18.58333333333333,75.9,9,-1.0,-1.8369701987210294e-16,23,-0.9987165071710528,-0.0506491688387135,0.3090169943749472,-0.9510565162951536
2008-09-24,33,13,21,0.0,14,13.1,113,59,9,1014,6,11,22,6.483333333333333,18.566666666666663,82.8,9,-1.0,-1.8369701987210294e-16,24,-0.9884683243281114,0.1514277775045766,0.5150380749100542,-0.8571673007021123
2008-09-25,36,11,21,0.0,9,13.1,113,48,10,1013,0,7,15,6.5,18.53333333333333,89.7,9,-1.0,-1.8369701987210294e-16,25,-0.9377521321470804,0.3473052528448203,-0.981627183447664,0.1908089953765449
2008-09-26,36,14,24,0.0,13,13.1,113,36,10,1013,2,6,20,6.5,18.516666666666666,96.6,9,-1.0,-1.8369701987210294e-16,26,-0.848644257494751,0.5289640103269624,0.2079116908177594,-0.9781476007338056
2008-09-27,33,11,20,0.0,10,13.1,113,63,9,1014,5,12,16,6.516666666666667,18.5,96.6,9,-1.0,-1.8369701987210294e-16,27,-0.72479278722912,0.6889669190756865,0.7660444431189778,-0.6427876096865396
2008-09-28,32,11,22,0.0,11,13.1,113,62,8,1015,8,13,17,6.516666666666667,18.48333333333333,89.7,9,-1.0,-1.8369701987210294e-16,28,-0.5712682150947924,0.8207634412072763,-0.9975640502598242,0.0697564737441255
2008-09-29,37,13,24,0.0,9,13.1,113,49,10,1015,0,10,15,6.533333333333333,18.466666666666665,82.8,9,-1.0,-1.8369701987210294e-16,29,-0.3943558551133187,0.9189578116202306,-0.8090169943749473,0.5877852522924732
2008-09-30,32,13,21,0.0,13,13.1,113,53,10,1016,3,10,20,6.55,18.433333333333334,75.9,9,-1.0,-1.8369701987210294e-16,30,-0.2012985200886611,0.9795299412524944,0.7660444431189778,-0.6427876096865396
2008-10-01,31,10,19,0.0,12,13.1,113,61,9,1018,4,10,18,6.55,18.416666666666668,69.0,10,-0.8660254037844386,0.5000000000000001,1,0.20129852008866,0.9795299412524944,-0.9455185755993168,-0.3255681544571567
2008-10-02,30,12,20,0.0,15,13.1,113,61,10,1017,1,11,23,6.566666666666666,18.4,62.1,10,-0.8660254037844386,0.5000000000000001,2,0.3943558551133185,0.9189578116202306,-0.9998476951563912,-0.0174524064372836
2008-10-03,35,10,22,0.0,13,13.1,113,51,10,1016,1,9,21,6.566666666666666,18.383333333333333,55.2,10,-0.8660254037844386,0.5000000000000001,3,0.5712682150947923,0.8207634412072763,0.90630778703665,0.4226182617406994
2008-10-04,38,12,24,0.0,10,13.1,113,33,10,1016,5,4,16,6.583333333333333,18.366666666666667,48.3,10,-0.8660254037844386,0.5000000000000001,4,0.7247927872291199,0.6889669190756866,0.7313537016191705,0.6819983600624985
2008-10-05,38,13,25,0.0,8,13.1,113,25,10,1016,0,1,14,6.583333333333333,18.33333333333333,41.4,10,-0.8660254037844386,0.5000000000000001,5,0.8486442574947509,0.5289640103269624,0.6691306063588582,0.7431448254773942
2008-10-06,38,13,24,0.0,10,13.1,113,47,10,1017,0,9,16,6.6,18.316666666666663,34.5,10,-0.8660254037844386,0.5000000000000001,6,0.9377521321470804,0.3473052528448203,-0.7071067811865477,-0.7071067811865475
2008-10-07,36,13,23,0.0,12,13.1,113,61,8,1016,16,12,19,6.616666666666667,18.3,27.6,10,-0.8660254037844386,0.5000000000000001,7,0.9884683243281114,0.1514277775045767,-0.7771459614569708,-0.6293203910498376
2008-10-08,34,12,21,0.0,11,13.1,113,62,9,1015,2,12,18,6.616666666666667,18.28333333333333,20.7,10,-0.8660254037844386,0.5000000000000001,8,0.9987165071710528,-0.0506491688387126,-0.9993908270190958,0.0348994967025011
2008-10-09,33,11,20,0.0,13,13.1,113,64,9,1016,15,12,20,6.633333333333333,18.266666666666666,13.8,10,-0.8660254037844386,0.5000000000000001,9,0.9680771188662044,-0.2506525322587204,-0.0697564737441255,-0.9975640502598242
2008-10-10,29,10,19,0.0,13,13.1,113,64,8,1017,5,11,21,6.633333333333333,18.25,6.9,10,-0.8660254037844386,0.5000000000000001,10,0.8978045395707416,-0.4403941515576344,-0.788010753606722,-0.6156614753256582
2008-10-11,28,9,17,0.0,12,13.1,113,67,9,1016,3,10,18,6.65,18.23333333333333,0.0,10,-0.8660254037844386,0.5000000000000001,11,0.7907757369376989,-0.6121059825476626,0.9612616959383188,-0.2756373558169989
2008-10-12,29,8,17,0.0,6,13.1,113,65,9,1013,6,9,9,6.666666666666667,18.2,0.0,10,-0.8660254037844386,0.5000000000000001,12,0.6513724827222223,-0.7587581226927909,-0.8290375725550416,0.5591929034707469
2008-10-13,36,8,21,0.0,7,13.1,113,42,10,1013,4,6,10,6.666666666666667,18.183333333333334,6.9,10,-0.8660254037844386,0.5000000000000001,13,0.485301962531081,-0.8743466161445821,-0.992546151641322,-0.1218693434051473
2008-10-14,38,15,26,0.0,15,13.1,113,27,10,1014,11,5,22,6.683333333333334,18.166666666666668,13.8,10,-0.8660254037844386,0.5000000000000001,14,0.299363122973358,-0.9541392564000488,-0.992546151641322,-0.1218693434051473
2008-10-15,31,12,21,0.2,13,13.1,113,48,10,1018,12,9,19,6.683333333333334,18.15,20.7,10,-0.8660254037844386,0.5000000000000001,15,0.1011683219874327,-0.994869323391895,0.8910065241883678,-0.4539904997395469
2008-10-16,29,10,18,0.0,14,13.1,113,61,9,1018,6,9,22,6.7,18.133333333333333,27.6,10,-0.8660254037844386,0.5000000000000001,16,-0.101168321987432,-0.9948693233918952,-0.4539904997395467,0.8910065241883679
2008-10-17,32,10,19,0.0,10,13.1,113,57,10,1016,2,9,17,6.716666666666667,18.116666666666667,34.5,10,-0.8660254037844386,0.5000000000000001,17,-0.2993631229733582,-0.9541392564000488,-0.0871557427476582,0.9961946980917455
2008-10-18,33,10,20,0.0,11,13.1,113,57,10,1016,1,9,19,6.716666666666667,18.1,41.4,10,-0.8660254037844386,0.5000000000000001,18,-0.4853019625310808,-0.8743466161445822,-0.4226182617406993,0.90630778703665
2008-10-19,34,10,20,0.0,10,13.1,113,61,10,1016,1,10,17,6.733333333333333,18.08333333333333,48.3,10,-0.8660254037844386,0.5000000000000001,19,-0.651372482722222,-0.7587581226927911,-0.9396926207859084,0.3420201433256689
2008-10-20,32,12,20,0.0,11,13.1,113,71,7,1014,21,14,19,6.75,18.066666666666663,55.2,10,-0.8660254037844386,0.5000000000000001,20,-0.7907757369376986,-0.6121059825476627,-0.8290375725550418,-0.5591929034707467
2008-10-21,29,12,19,0.1,10,13.1,113,73,8,1012,35,13,16,6.75,18.05,62.1,10,-0.8660254037844386,0.5000000000000001,21,-0.8978045395707417,-0.4403941515576342,-0.6819983600624986,-0.7313537016191705
